study_hours,attendance,sleep_hours,previous_score,social_media_usage,stress_level,preparation_level,extra_activities,final_score
2.3618371929818793,64.11585481655453,6.058827707922543,35.00366535922281,0.2408331545121991,3.4907871875617773,1,4,47.56302471280277
0.9296592446501116,68.79253721823453,7.254867335754771,34.91293490051435,5.339480258177175,6.023540655013966,1,4,32.25657874533995
3.590638142251011,77.6503277931022,6.727159347034528,91.84250935496179,5.95177648343186,4.1230210187097995,1,3,80.41589376849264
4.192434252050079,92.42062685118032,4.311365529409428,49.32390136997668,1.764404773060667,9.395809211139698,5,1,66.49305513992978
3.077815801852011,99.04500815195772,6.562513243851658,35.9843540953609,1.261911337714762,9.303806256432148,1,0,54.83656915978941
8.373006336943329,86.0964048318711,8.032018086164197,68.9378981647748,4.592180183148244,5.521346379748859,1,2,100.0
3.889156603589098,65.06600693004003,6.296199387984791,70.5371705888673,1.5181580455215193,3.950955946164327,3,4,80.11028463269493
3.1688778420301174,65.2814201366242,4.259782887771342,72.15281330771472,5.193374299033221,7.634191725609751,1,2,49.75581192919997
5.65561279000336,84.25493809533349,7.9313909969201655,47.381131810740186,0.6170555529448603,1.3304164913475998,2,0,95.41205425944574
1.8387801372602453,54.32662874609814,5.006818910679872,30.982194473940876,0.7557311782761496,5.272921054392861,5,4,50.38364019538534
8.120871317163378,46.62844678788368,5.293104174440193,92.72599901454066,5.8749093306036935,4.026910548433001,4,2,100.0
1.2082311149578229,61.27732945844659,4.823531767161479,46.30804796992166,4.043033389620028,9.284822965922992,3,0,39.95388387562403
9.875425897704915,57.2343394992449,5.651075324357487,73.94170872341559,5.081323346573717,1.1080272454541429,5,2,100.0
7.836325308318245,57.778487227359406,7.783757528443175,75.93094154211613,1.945976264109108,5.975333881465142,5,1,100.0
2.387798974574638,54.0164650629946,6.5969292975196865,69.65048211016656,4.0589024971236265,7.6659722295996335,2,0,58.5717182674682
0.5524601126742228,42.525591378181716,5.024406370753563,50.33898062388714,3.565450963851583,5.365161887716371,1,2,31.372379037584114
8.246883570320925,41.07243608400483,8.389150390760204,47.62125649466427,3.618900720737682,1.7686272714644948,2,1,87.90444463362496
7.2151447665523625,99.26334338416189,8.397909274757646,68.8484383756757,4.095194757226329,9.75215251025112,1,1,87.34489817694717
7.425568096389379,65.66638802415174,8.352892125230035,86.29621618475994,3.4521550387745914,5.662093882384881,1,0,100.0
7.827068293516485,63.0595988295809,5.193981056907696,91.53769238002072,2.574374215815996,6.527676198871102,5,3,100.0
1.2034241914738584,80.77883696158419,6.25619672090494,36.88387728624424,1.655536166283281,3.129488044367566,1,4,46.34674540190665
3.90542442117059,53.09523327190385,8.924948280704376,40.06385981885179,4.611487985479212,5.351482765961235,3,0,56.90248743137311
1.6007560654887323,96.99767103701352,7.860062381549952,91.40785682090018,1.3576345800191172,4.862345427624897,3,1,92.6636627865643
8.699482545818139,87.18070086493313,4.135837106127799,77.87478984176153,4.154125836926485,1.6740625780178537,3,1,100.0
6.4213322048618,45.36466013873557,4.32602295630246,87.39459861393524,1.3999969358959599,1.9554431819272051,5,0,96.10601392235549
3.6435312361001673,65.0548465470957,6.319656884061664,43.1711212187973,3.751981019726723,8.537252676568972,2,3,52.614288071577
1.1038043277172245,92.74709845372988,8.5461010293078,68.19308162211112,4.482469602774174,3.1583795698593122,4,4,63.66729748076353
3.454332056298791,96.68392133748462,6.693508989763571,75.5740736371358,1.3122833334392352,2.7546244434876748,1,2,84.66183366037662
3.5892415592540967,68.04409067499219,6.489062540171451,74.20727255405322,0.3596598051678497,5.544203061251253,4,0,86.2486266589032
7.431258694211609,76.80468335264246,4.527368499783153,56.529859906335375,0.7858424579650445,7.918724182262617,2,4,88.15125729742333
6.556795977874525,50.02203676552451,7.283900523621471,31.00066795993505,3.635981803626153,1.5575186672108914,2,4,62.49632352853486
8.928521054475102,99.4701175682186,8.110515803001128,67.89019369227711,5.096678437354413,6.1912712767443026,5,1,100.0
4.986041789038518,53.90030208300661,5.902100037537812,46.45160004667457,0.2699809274125462,2.0728939855651602,3,2,69.95869702604196
1.636145336413866,96.56390644810753,7.8780592546266375,59.26652599928787,4.404907554249878,1.3281494574305661,3,0,68.12774572924981
7.275825478618453,78.97879893954212,8.822383269504058,92.24276598044813,2.0479118757003127,1.4746955694599566,2,1,100.0
7.727457961860526,76.46420769273155,5.018832295638445,55.93729564675826,2.8711702195171354,8.507476973875972,5,1,97.02877554237425
5.832133376910214,70.76131066099052,6.6166481559737065,84.58710443318773,5.573157299073394,2.061752352652554,5,3,96.21933793068926
7.824188209568329,53.84018870306552,5.435689790422877,42.255139373701326,1.9918290284150728,1.4063622797106277,1,4,81.25970624111723
5.191058165461712,50.591681920330494,7.964272095169196,73.70993237162688,2.7920216036369165,4.94109898428621,3,0,83.21941276159488
5.465961879128944,53.22917254421052,6.887966829405787,93.50545203853133,0.08209448856408663,8.595941247478223,2,0,86.94301654628264
4.561639674406221,51.18629572865527,7.172912087751518,36.62305155674089,0.4895923200290302,3.361675388403717,4,0,71.47224607089464
0.7414817040689043,86.7750684140052,7.989570798079471,30.54079624476748,1.5515495468087042,4.795413557733248,3,1,53.88721475150692
1.5249685564363924,61.0075155500038,5.979852363312275,58.18288152111993,0.16711344492644642,1.359302793073761,1,3,50.44776592124693
0.7985772640239754,43.47056059380378,8.575450342035216,36.020656398338865,3.788251956289506,5.041706627213883,5,2,47.375427706303846
6.545898907005914,98.14615780844868,6.6651443362307,78.64498272895503,2.558390140809735,6.198517725734203,2,1,97.14539722031658
3.4863818202251036,93.02715309780554,4.7897741141767405,89.44566315015632,3.288871216368132,6.138163483769303,3,2,85.23968448088236
5.331421566064677,95.66513699171279,7.479495590844012,58.211363226069324,1.0478831153779773,3.9918402295692865,4,3,94.38427630703613
9.121881502297883,99.69446935878611,7.966306752191272,46.81625674010366,1.7755921766196967,3.8397986259682195,1,4,98.25246371951208
2.868276176914312,50.433714953169236,5.583808385337633,58.23621573542964,3.9829468491163507,1.959612570429381,1,0,51.67232073145453
4.398637768838483,63.77452113415953,8.285896284993765,77.02410816025007,5.791816341782399,4.301184885816415,3,2,77.43233719034721
7.677735816158963,85.49430854224548,8.530716273828832,30.588520502724112,0.3025006416132552,1.8954520198566818,4,1,100.0
2.6735825721704134,81.76123708322754,5.3845224368890445,68.31450931650531,5.342305925131597,7.899363502408464,1,2,48.340780526905334
1.2313091433735335,49.233754380391304,8.91760736357611,69.86395951767963,3.461287207867251,9.696468679733673,2,4,46.87756189827782
3.252638802680796,88.94998749943707,4.703557640243792,71.4497360482358,3.3835174005337425,9.730670110000363,1,0,63.7373747545964
2.0316022289130418,53.46643431019964,5.01007834201245,45.73143519875702,3.001671211246562,8.785639894378544,4,2,41.33854601900055
9.332127697254444,53.42905688935738,4.921124196190131,76.41342701957824,0.41636451542510033,6.407129344056572,5,4,99.91427018181592
8.17714360586196,72.21846537360481,8.469948550039351,35.94044661156546,0.539261110416964,7.307791275194919,5,1,96.7801784963009
6.517335686849023,75.57639609050219,7.271462761624809,42.952571870342055,3.6054720339545163,3.5668522241237266,3,3,74.15522403722447
8.778875606783318,74.80517247026867,4.760521416111365,87.03555303254132,2.04575142861335,6.676933781553585,4,1,100.0
8.134884730541588,45.489210243865294,6.2016170918417455,78.0170047972268,5.503608399466084,5.100845944958897,1,0,77.79596524377523
2.2724155594173405,92.64765175782281,7.07649012534901,30.89346101073744,2.4395432241568336,5.338156057992393,1,1,59.89468590929037
8.97931048565479,55.93600255532236,4.417320424946917,46.144456924037016,0.8596887522158465,7.819989043376421,5,1,100.0
5.623751298198682,47.77089527696825,8.412081842036693,43.936421394555694,4.288313001012217,3.537265200375265,5,1,72.46244950488311
8.170681474058593,93.32488479213863,8.018017677207677,47.60241132240321,1.760120528646059,3.8623565052506788,2,1,100.0
9.012867349273186,97.3390898937852,6.526033867883191,46.091385068192615,3.1528218441353593,9.321776120157729,5,0,96.8326680846275
3.521033012232707,91.72765703592704,8.835633076295853,34.064209223284976,4.18699671303102,1.5060186536587503,2,4,72.19216147628612
1.545493283012929,88.57096448349269,6.088804896375498,59.83113357879332,5.401584667212422,5.370708685720063,1,2,45.82329457594977
2.665384044148446,79.3145188383413,8.920551595182488,77.62767586110073,4.753147168810057,9.215207203670756,2,3,67.48727805606221
4.557523991949435,73.05144223654835,7.339599994018135,69.43756210663337,4.058166407236344,6.493267070363413,2,2,68.53609920693674
8.271140276263685,45.21920559468461,7.173356366269707,73.73665845887518,4.077799094370862,5.9176636679091885,3,2,87.29582253971594
8.676940540935263,64.50719278424192,4.829774476478925,35.27469660485554,5.675547864192519,3.247697613064197,5,3,76.5285196111311
0.5660452400463116,62.36131102073884,8.40963879152322,91.84689616149117,1.7749445849792163,4.089479401580034,2,0,75.5242996362464
5.352099374486874,55.585227025619574,6.137448439603076,84.5019691997966,0.006672565177124445,8.668435742242236,1,3,71.71084902332952
4.465404529913401,83.40520682131509,4.811167028912397,82.33087070221808,1.631727356389192,6.032963185916123,4,0,92.35018883968011
2.6100241994719373,69.75254410472624,4.063037599878795,83.49394732771489,1.307348277760464,5.6326797438110185,2,2,66.31533204707199
1.6387209896699866,44.862772954458876,6.798778418191913,90.6261830286295,3.971007510683989,1.8962174218602603,5,0,75.14176386937054
3.7073441283344657,53.21099211698868,6.636998110613382,65.37650779739036,3.802269598593174,1.144253408096108,3,4,69.54247784462196
9.457642187168933,80.99552581957576,7.596768111845793,43.01833116139568,3.5607682962283427,9.673166698183442,1,3,77.94732737194116
3.570427854197175,44.56785156941801,8.45129026508901,70.09093451041517,0.0974606592567222,4.392875505581575,3,4,74.62905006697399
5.428510906561978,91.07241484292612,4.397032923215147,78.28729708841604,4.372668326703884,6.428917558895539,4,2,93.43622349750541
7.17868010950419,69.70879162083847,7.657482451701812,77.96463056801164,1.9411824749129492,1.7174356586855648,2,3,95.35786279736296
3.9544812226032926,68.83519463959888,4.937059720487911,63.894186570847204,3.990335934039787,7.148028571507419,2,2,66.61109456523936
9.731929785849127,75.54446707957106,8.29088526578582,34.44981675668257,3.33947057101292,9.393100378353648,5,4,98.60658274524424
9.643249301950057,89.48085795550895,8.09531756930828,54.122340997958304,2.056385552567443,6.180987276976777,2,2,99.03504846846258
2.8919318103409593,60.86855247413158,6.703968774927722,89.84982955011823,0.8074576026246465,2.135037901378695,1,3,69.37534908107692
5.223860805977662,80.68096915354381,7.551213993116558,67.9891791342327,0.5665133859628857,6.23549374726129,4,3,92.04523152391876
3.3583439432593116,73.94391783974746,5.571750565918742,64.99157631162137,4.989109998673341,7.897124917941872,3,2,58.15408173661298
3.205984696585942,56.02169621016528,6.355839494664073,47.47547843484258,5.510385252489348,4.657748829166168,4,3,64.27392505633154
0.8504259998680616,92.71779918130949,8.108184488552357,53.94917979457763,3.8987282805857975,8.91853973147321,2,3,51.26228219278668
6.29086117280902,87.8455612964157,6.296325985866069,88.19749579495601,0.6206046891629002,6.83814658021628,3,2,96.77019825385821
5.2754507206741845,79.50711007950554,5.788991326627209,73.32009808924431,2.4121633013294446,9.093240264602823,5,4,77.13542396155304
0.9890481368748989,91.03490374565452,6.4710622362515,81.18015673890164,4.373635200630943,6.611547801226035,4,3,72.85483166848772
3.1471414102478086,92.03765205758813,8.141246262186092,59.53245249939758,4.678925304060408,2.181591748043418,3,3,73.35631809203984
9.128525916683211,82.50177860290208,5.676040236854364,70.96606926465026,0.7093117337465316,3.787225399946702,3,3,100.0
2.775837961336238,90.22079970182033,4.868807965678719,46.144934568308486,0.00018431307229449523,2.8161545342721124,3,3,75.09543277391778
1.8765012848666194,81.84828770015702,7.560070101653904,75.8549539684266,4.27282227528363,9.179438479451761,1,2,55.263020495659596
5.149801222636849,80.80844630561802,8.12989106354041,57.794086690716924,2.1395770559172336,7.843600605587344,4,4,80.29475764432095
9.863679314050707,77.11668269291106,4.503187392617667,58.76545846295846,1.5268879897095615,7.087585320190055,3,4,95.39796353972876
2.799525079359254,85.16299837345846,5.199370563779723,72.2059510974973,0.07738481873715264,3.708696876684595,4,0,88.52645408047144
6.885287700355846,49.51630631758442,4.7098599488049695,90.85824039548024,3.241796440568998,2.656402948451922,3,3,92.92987082659234
7.735386345622817,92.85224555193571,5.739707057910833,34.16041252956036,5.10690441255589,7.808059791900206,5,3,80.04971735210438
2.7575566679277967,92.31061166471392,6.251754894527063,83.6083104275555,5.745789877635527,5.267421512911717,5,0,83.35333408197344
7.418055311812666,41.75483698207355,7.744131684816532,49.004902176792555,3.3944697036797353,3.032105969355662,5,4,81.71095847502508
3.9939397608329057,89.54900503388576,7.25573792440837,58.85476454291456,3.086767966439365,6.549597803487476,2,1,66.30178730760565
6.506905390639005,47.73219204840671,7.104642837392156,31.424366370375584,0.5103383129354466,1.3630046692460678,3,1,79.65603744790224
6.5185322522285,60.10713125554851,5.761874733048272,49.56799505923035,3.293236809255599,3.9355322871542815,2,4,80.14693488251845
5.589859498710205,84.61049537749646,8.2072377654238,62.67103077095848,2.2798744737923675,5.2170129513202115,4,3,86.4114698680106
1.357752815516879,49.64559376289849,6.356435836990823,33.651445027583534,3.642811685301462,2.3316250069846527,2,1,38.007682462375584
8.43537370809776,89.07802144714373,8.895524690075773,61.92122240990574,2.33235808725928,9.861890298317556,4,2,97.24862283853216
3.5474106172314905,89.92805067746451,7.170710691478684,90.26219087579778,1.4417947407022005,2.8818762813065284,4,2,100.0
2.271925848798615,70.44806402565017,4.631323707822514,36.85055917700734,0.569791651370259,2.1731781703893898,4,0,66.33999625079369
0.8873638447702572,40.383152303010014,7.38088781037717,79.68864732490778,1.8895106675333744,2.8318138649820677,2,4,55.56956887084961
6.113482960288297,57.22228799049476,5.625520077158495,56.628618469439516,0.5798690057265137,7.921550198437518,3,4,68.20443012337859
6.936861437501683,77.01561510254453,7.431635983430487,72.58629144408198,1.0613817049439036,4.829550933446585,2,1,97.58157441090748
0.6575843748146335,98.87117068164541,4.348205740812029,46.91537886903991,5.924016951477276,6.088743457772842,3,3,37.00757638151397
5.364884053843169,77.9088116210001,4.874407185879797,40.366997065188286,2.6646213414397115,1.1890824128772466,3,4,73.89694348544295
2.6517098643804107,55.588214863849586,8.278686294528931,40.43006992762972,3.1912305990300993,1.309881777159831,4,1,69.4747524078064
6.629141508889774,78.04034218597668,5.135897785117574,34.581976466804406,5.241711172423292,5.012429948443145,2,1,61.20433340651908
2.1564810755474184,72.39912278295134,8.1852056262147,42.0670358185808,5.973413402944127,8.349897188814612,3,4,37.76510381922572
7.063908511973427,86.79072370906862,5.3963804422720525,73.17426002428294,3.496286696068089,8.967149908368087,5,1,100.0
4.173985789855106,46.4188383296175,7.214409550293539,87.30988976982803,4.87484292626503,1.780359108360762,3,0,77.66933274408494
9.398934892998978,85.66167415012168,7.470752867549155,82.91816956342552,1.9616461460200516,5.845267918909205,5,0,100.0
1.8064489693869359,72.47599472056662,6.563273765725265,74.53373014184146,1.8344637446837466,9.219067176513434,2,4,56.64756627116498
3.7401303349774557,97.77952023153968,5.526553383483656,37.17807112172167,2.416222325967361,4.491754789580977,2,3,63.97899203899235
1.577998451785596,60.51232996232116,5.063221881855481,48.797184009236744,4.035043576041895,8.466092482855316,2,0,43.111846236146455
9.284589373646346,77.9573135880369,4.165946772812131,50.13744689596048,4.093150135530593,2.203260889594926,3,0,91.28582735946547
8.83472385711932,95.92168633060105,5.519732006203619,46.247201515845376,1.8914366078967049,9.418550407010189,1,4,83.44025669469183
2.9504454632939785,46.15058367944076,7.265813952656416,63.475367881132,0.7992595448197721,7.762809857781724,3,2,59.96899652763517
6.7698484373247005,96.23370923418707,8.691524092242414,64.81099796717871,3.7943775387930514,9.472009535082115,3,1,85.4275657310015
8.263610901911552,81.27314333804881,8.35602241131526,53.19758838612216,0.7699551731325871,7.089555101972558,4,0,100.0
5.774407710194892,44.07022354631032,7.830323882676513,52.996295317868345,3.4709550493759806,4.270635387994843,4,2,73.88786929223411
5.531680494382061,58.057814016808976,7.9422367162664935,83.85611386389529,4.160532768337854,9.443630552722501,3,3,76.63103014706111
2.797596763554291,82.4903253187169,7.324924517379976,81.30403514077956,4.20366897836671,3.480100986782606,5,2,78.82825035048019
1.3844762941560425,44.041036088126305,5.3014342878300145,50.00672905924847,4.520832663957581,3.9895526985555927,4,4,50.871259959643
9.023549700556604,74.9302276105764,8.535975153529149,89.39624885176185,5.237156529393987,7.307275762015663,3,3,100.0
9.05397154305164,60.752983417177404,7.35366155952917,91.9329761051629,2.9997539517887306,7.887846695728476,1,3,100.0
6.514463844096046,77.25493106604863,6.8022031549022,51.23826523195265,4.381495137177427,9.364631354642384,5,2,78.11135012435345
3.7207830149626564,42.74452202875077,4.554947346067405,53.037621671548564,3.7150364121950203,2.8432216815058853,2,4,42.61139525002679
3.8174909588202786,92.29220836914257,6.235277719032127,62.866219972427324,1.1198396387860954,8.181982316973016,3,0,88.6440948912952
7.396578949267274,98.4093381506438,6.301791356009631,91.17285281468878,0.154137869216449,7.646914480572671,3,2,100.0
9.022547469549483,98.13267131714149,8.32281804761335,86.96076315425026,1.7072483140616026,1.574151006282381,5,0,100.0
8.927321030518614,84.97910990457548,6.733241100938942,36.66691756793334,2.6582022380257166,4.485008270891862,4,2,97.90367834304327
7.908817685647427,47.80517440783792,5.902002744852048,55.52749831264205,3.702635666571938,3.5448891135408873,4,0,93.0136445019107
6.599300638465734,85.49579175574135,8.884001642553297,65.96912733373517,5.099755983019232,3.7404138191862737,4,2,96.47550946240654
1.299329667452964,41.47521498752809,4.553602966631578,62.703610715850104,1.1774743002369938,9.846521915992307,2,3,44.796007418360865
2.0354727838988307,41.327413091739835,6.112742141559723,42.60109941589802,0.7532987393908626,6.784996721319351,5,1,59.372419028318355
9.036264791007254,59.41661314897247,4.210123375857027,85.82309012593007,5.780879684845965,7.459085420141497,5,3,89.02349726489965
6.261076066766105,69.31859142427994,7.699520603834651,74.00115089479442,0.6482673562584427,9.789558735835083,4,0,89.7506359821347
0.5873719903579817,86.22444506846759,8.590382760995753,84.46404436536724,2.870946420643135,4.394816042118748,4,4,79.42414565240303
1.463979657227305,80.9977225963903,5.400186647752447,85.81967815771569,3.5133823727598115,8.216561516075252,1,3,43.23278978496007
6.80326680652653,66.7541623826049,8.291708383995605,78.64313048827309,3.2482465254446296,4.910778669740458,1,1,89.27331218938967
0.5480850465390775,56.41759997689995,5.461091152309489,58.54868908123163,0.5161929421976592,8.825803046334817,3,0,41.5821167008561
2.0276764884662373,99.82747000946267,8.553850808219575,69.6855390760026,0.3421614840217162,2.625917871801729,3,3,83.46257190909652
5.712970998982568,65.57087813415838,7.769809517983919,40.423751397783306,0.632900564766214,9.529175593578517,5,2,75.49157306519528
7.073004378080586,67.08322145978053,8.024533884207193,73.786952135869,3.513526103235675,2.968945375697917,5,4,97.98214479154332
6.693631965274705,49.81742927150015,4.090032778002272,41.65146162305325,3.2660693258059266,3.935984562828384,2,0,64.05661705663194
2.630558439875318,87.68857292499575,8.814051785370129,75.10672338316019,1.4024447522204655,7.8057301069610245,2,3,69.53095408785312
7.265702602801591,81.62093354688932,7.633354960351616,44.92388044900797,3.8266448510735493,4.54379627408866,1,0,94.04162739919451
2.7538663312196006,53.24617676732562,5.523755476930667,37.6408345097643,4.920405012333896,6.4739023908980196,3,2,52.23267585385468
3.591297132513043,44.94286273695056,8.146973324294235,40.743491859292234,0.2494737590795626,5.001161509624857,1,1,52.019668992077925
7.591668348621229,80.82995812448279,5.40760599207465,30.129488789239566,2.9887796612882545,7.6813294338080365,1,3,74.8853669635254
6.671512540948539,79.27067285686812,8.363769197830639,76.71807516047946,4.135862472616141,3.0549812713174975,3,0,98.70200871708339
8.56762239969469,56.395571619892564,4.562901952059685,77.60606818879464,1.5138715624181225,1.526121885131893,2,0,100.0
6.747322476853262,97.05181373502462,7.518429887303979,63.47066774436186,1.8466254317588946,3.699364577257596,3,0,100.0
5.8989317316869805,49.06347350685401,6.703492383224551,40.48858206859994,3.6818274179363026,5.268777983815872,4,1,66.05055328651393
1.3899102943668784,65.94008806255611,4.482672350977204,35.431031938194835,5.387611760662422,2.512180469734107,4,0,52.24510285993829
3.9933001290646186,96.61695521005593,5.2094691412941945,31.243382818423655,4.859546521817396,4.193175606907499,4,4,63.68845481718497
3.0194224929763918,65.18363901556734,4.062020181386574,40.77363150273935,3.498781314597501,4.599847164642117,5,4,53.005606641166665
2.817901612101294,78.31155685984513,6.34383982732253,87.90560977390453,4.381330306543495,1.5165265931944618,2,0,73.87250096078584
9.743600270148233,63.855663877767654,5.506326303800002,45.699894710609314,2.188934821246792,6.249765233657841,2,4,80.14681844433925
4.234428384334224,56.452912140920205,6.9917874214887945,53.027636269119014,3.8457931685925466,8.959090851741587,5,3,55.36552172176441
8.974442274182577,99.0386588775897,5.4861890385430865,36.84745649128666,2.797089546765342,2.3656862165774717,1,4,89.4135790314696
